review,label
"Je ne m'attendais pas à aimer autant ce film. (le dessin, m'inspirait peu). Mais avec un scénario très juste, et beau, le réalisateur arrive à créer une oeuvre de qualité. Les personnages, hauts en couleur, sont tous touchants. A voir !",1
MERCI. Preuve qu'il était une fois l'éducation nationale avec son École Normale qui formait des vrais instituteurs et non des universitaires qui échouent dans l'enseignement primaire,1
"Je ne vois vraiment pas ce que l'on peut trouver à ce film. Premier long métrage indépendant fauché, soi-disant très frais...En fait, il a tous les tics et les travers du petit film bobo, faussement branché, dans l'air du temps et de la misère sociale. L'image est laide, la mise en scène peu convaincante et ne parlons pas du scénario. Il n'est... La suite sur : http://lecinedefred2.over-blog.fr/article-gimme-the-loot-114226135.html",0
"Le récit d’Emile Zola datant de la fin du 19ème siècle a beau avoir été transposé pendant l’entre-deux guerres, le fatalisme qui le caractérisait est parfaitement transcrit dans le film de Jean Renoir. Le lien entre l’homme et la machine, en l’occurrence entre le cheminot qu’incarne avec vigueur Jean Gabin et sa locomotive, est magnifiquement mis en scène dès la mémorable scène d’ouverture de ce grand classique du courant poético-réaliste de l’époque. Son scénario digne d’un grand film noir hollywoodien est avant tout celui d’une passion amoureuse qui tourne rapidement au drame, tant la passion va, comme souvent, se muer en une folie autodestructrice. Le couple formé par Jean Gabin et Simone Simon est magnifiquement bien interprété et certaines de leurs scènes, grâce à la splendide photographie en noir et blanc, sont tout simplement devenues mythiques.",1
Un Paul Newman seul malin de la prison qui défie les méchants. Encore un film où les acteurs de second plan ne sont que des suiveurs écervelés.,0
"Ma première incursion dans la filmographie d'Alexandre Aja et une bonne petite claque viscérale, très fortement inspirée par les films d'horreur américains en particulier ""Vendredi 13"" pour sa violence très esthétisée, son hémoglobine qui coule à jets épais et cette tension poisseuse propre aux fameux slashers. Une écriture dans les règles de l'art, plutôt correct et prévisible dans sa première partie mais qui prend une tournure très malicieuse et absolument marquante dans son dernier segment. Philippe Nahon est une nouvelle fois génial, électrique en psychopathe dans une prestation qui rappelle son rôle dans ""Seul contre tous"" de Gaspar Noé et Cécile de France livre là l'une de ses meilleures interprétations. Un peu à l'instar de ""Grave"", un film d'épouvante qui fait date dans le cinéma français.",1
"Un très bon téléfilm! L'action est prenante, beaucoup de suspens, de très beaux décors qui nous replongent dans l'ambiance Moulin-Rouge si particulière... Les acteurs sont bons et on ne s'ennuie pas une minute! Une intrigue très bien menée!",1
Un film attachant qui me rappelle les premiers films d'Antonioni,1
"Dommage, le film n'a absolument rien à voir avec le 1er du nom. Tandis que ce dernier insistait sur le choc psychologique des nouveaux marines, celui-ci n'est qu'un film de guerre de plus, vantant les mérites des soldats américains.",0
"Réalisation qui n'attire pas l'attention, c'est une torture de suivre ce film, j'ai arrêté très rapidement. 1 demi-étoile.",0
"Un film estimable. Le pari de laisser un acteur seul sur une ile déserte pendant une heure et demie était intéréssant mais n'est au final qu'à moitié convaincant. En effet, malgré de très beaux décors, Robert Zéméckis a déja été plus inspiré coté mise en scène, et l'ensemble n'est pas vraiment passionnant, etle héros nous est presque indifférent. Ce film contient toutefois quelques belles séquences, et Tom Hanks est plutot convaincant. Regardable mais ce film aurait pu être mieux.",0
"Complètement ennuyeux. Avec des dialogues à n'en plus finir qui n'ont rien de drôle. Répétitif. Décousu dans la succession de scènes dont n se demande quelle trame elles servent (que viennent faire les parents ? que vient faire l'ex petite amie et sa ligne de coke d'un soir ? que viennent faire ces dialogues forts dans des restaurants chics et feutrés qu'aucun autre client ne semble d'ailleurs remarquer ? Et cette proposition improbable d'une série à Hollywood ? Bref, le réalisateur aurait été bien inspiré de se souvenir que les plus courtes sont toujours les meilleures.",0
"En 2006 sortait “Eragon” adaptation d'une série de romans fantastiques dont les bons résultats financiers n'avaient pu cacher la médiocrité du spectacle offert, tuant dans l'œuf toute adaptation du reste de la saga. Cet échec n'a pas, apparemment, servi de leçon aux studios qui ont mis en chantier l'adaptation d'une autre saga de fantasy dont “Le septième fils” est le premier volet... Tuons le suspens : le dernier aussi ! Parce que malgré un casting plutôt costaud : Jeff Bridges, Julianne Moore et Ben Barnes, ainsi que des effets spéciaux vraiment très bons, le résultat n'évoque rien de plus qu'une série B uniquement assez réussi visuellement. Ce qui naufrage ce long-métrage c'est le cœur de tout film réussi, à savoir le scénario ! On a ici une histoire aux éléments narratifs déjà vus combinés dans une intrigue qui manque sérieusement d'ampleur. Du coup on suit les aventures de ce “Septième fils” qui claudiquent mollement durant l’une heure quarante du film et qui sans aucune tension dramatique réelle laisse le spectateur mi-ennuyé mi-irrité devant cette épopée fantastique bien peu épique et franchement peu fantastique. Les personnages sont aussi pour beaucoup devant le peu de crédibilité de ce long-métrage tant ils sont archétypaux au point d'en paraître insipides. La méga-méchante frôle le ridicule, le jeune héros est d'une insigne fadeur et fait d'ailleurs la paire avec sa douce promise ; finalement seul le personnage de Jeff Bridges, qui pourtant cabotine sans vergogne, offre un peu de substance à ce qui n'est qu'une collection de pauvres ectoplasmes peu touchants. Bref le spectacle n'est qu’in extremis sauvé de l'ennui, mais sans pour autant être sauvé d'un destin de navet de luxe enterrant l'adaptation d'une saga littéraire prometteuse sur le papier, mais (la faute au matériau ou aux scénaristes adaptateurs...?) n'accouche sur grand-écran que d'une série B navrante. Aisément oubliable.",0
"Amputé de moitié, méconnu, oublié, ce film inimaginable n'en est pas moins la plus grande oeuvre de cinéma qui soit.",1
"Ben moi j'ai vu le film aujourd'hui à 16h à Torcy, j'irais encore ce Week-end, au début vu les polémiques je voulais pas y aller, mais bon j'y suis allé au cas ou. Eh ben j'ai pas été déçut, c'est dégueulasse ce qui se passe autour de ce film, il n'est pas mais alors pas anti musulman c'est quoi ce délire? C'est juste un beau film, j'ai aimé les images magnifiques, les décors somptueux, rien que pour ça déjà j'ai trop kiffé. Après c'est vrai que au début c'est l'enquête des flics et c'est là qu'on voit Naceri, alors quel idiot celui-la de dire ce qu'il a dit, pourkoi cette hostilité alors qu'il est bien filmé, je vois pas ou il s'est senti trahi??? bon voilà, c'est que mon avis, pas une kritic mytho. Ey puis y avait la musique vraimant belle. j'ai passé un bon moment et faut que j'y retourne avec ma mère parceuq'lle voulait pas y aller a cause des polémiques. Moi je trouve que ça parle vraiament de ce ke se passe dans les quartiers. y avait des files dans la salle, et elles aussi ont dit qu'elles ont aimé et elles avaient le CD de la musique, et quand j'ai demandé elles m'ont dit que c'est le réalisteur qui est passé et qui a parlé avec les personnes et qu'il avait offert ce CD franchement la classe, moi j'ai rien eu. Je l'attendais ce film, puisça m'a gavé tout ça et puis finalement on peu dire que c'est magnifique voilà c'est tout",1
"On s'ennuie, c'est 1 film à voir pour dormir......",0
"Retraçant l'histoire folle mais totalement véridique d'un jeune alpiniste américain coincé au milieu de nulle part, le bras écrasé par une roche, 127 heures est une admirable leçon de courage . La mise en scène de ce film est vraiment excellente et très bien réaliser par Danny Boyle , James franco quand a lui réalise une de ces plus grosses performance en temps qu'acteur .",1
"Un grand western comme je les aime où John Wayne donne la pleine mesure de son talent malgré les critiques. L'humour et l'émotion se mêlent à l'action qui ne manque pas dans ce très bon film qui demeure, pour moi, l'un des meilleurs westerns qu'ait tourné John Wayne. Du bon, du gros, de l'excellent western avec un John Wayne magistral. C'est l'une des rares réussites de George Sherman dans le genre.Avec un Richard Boone particulièrement impressionnant, dans le rôle du méchant, un spécialiste du genre. Cet acteur méconnu en France, mais qui fut une instituion aux Etats-Unis, a tourné plusieurs westerns avec son ami John Wayne. Il n'a pas eu la place qu'il méritait dans le cinéma hollywoodien.",1
"Magnifique film de Green. Le scénario se déroule dans le monde culturel parisien de la musique baroque, et raconte la vie de deux jeunes gens qui ne se connaissent pas mais dont l'un tombera amoureux par la voix de l'autre, mais trop tard. Dans ce film, l'important ce sont les êtres et la musique. Le jeu des acteurs est très posé, non théâtral, presque un jeu blanc, non expressif, ce qui donne au film un aspect poétique au travers d'un dialogue très maîtrisé. Green est un grand cinéaste, il se plaît à filmer les beaux visages des acteurs et actrices, la ville de Paris, le pont des Arts. Tout est poétique dans ce film, dans lequel il ne manque pas une caricature acerbe des milieux parisiens de la ""culture"", monde d'homosexuels dandy. (Podalydès). Pour apprécier le film, il faut accepter le style du cinéaste qui peut sembler ampoulé mais qui en fait convient bien à cette histoire non réaliste, mais très poétique. Beaux moments musicaux. Magnifiques visages d'acteurs.",1
"Excellent dessin animé qui est très divertissant et amusant. Très bonne idée d'avoir mis en scène cette histoire d'un des chiens de la reine qui, malheureusement, va se retrouver à la fourrière et fera tout pour retrouver sa vraie place. Cette aventure est drôle, pleine de rebondissements. Le graphisme est magnifique en plus.",1
"Le Temps des aveux est un très bon film dramatique biographique franco-belgo-cambodgien coécrit et réalisé par Régis Wargnier avec Raphaël Personnaz (excellent dans son meilleur role) qui joue François Bizot un anthropologue français, spécialiste du bouddhisme du Sud-Est asiatique qui va être arrêter avec deux de ses assistants cambodgiens par des miliciens khmers rouges et conduit dans un camp de rééducation dirigé par Kang Kek Ieu, alias Douch (joué par Kompheak Phoeung, un très bon acteur Cambodgiens) qui deviendra, entre 1975 et 1979, le directeur du centre d'interrogatoire de Tuol Sleng (S21)... A noter la presence de l'excellent acteur Olivier Gourmet dans le role du consul (Francais) Marsac..., l'absence de musique et que le roman Le portail (d’où est tiré le film) de François Bizot (publié en 2000) a reçu le prix des Deux Magots (un prix littéraire français créé en 1933)... Mais surtout que si ce film n'a pas la force de La Déchirure de Roland Joffé (une histoire presque similaire), il en est pas moins fascinant, terrible et d'un réalisme saisissant ce qui est dut a la mise en scéne très sobre du réalisateur Régis Wargnier (qui signe peut être son meilleur film) et a ses deux acteurs principaux (Raphaël Personnaz n'a jamais été aussi bon)... Un des meilleurs films Francais de l'année 2014.",1
"Malgré une distribution d’exception, le film patine et ne fait pas vibrer. Quel dommage ! Ratage total.",0
"Un film tendre, sensible, mélancolique et touchant sur l'insouciance de la jeunessse...",1
"Je viens juste de découvrir ce film. Quelle claque j'ai reçu. Une histoire passionnante, un tableau social du Paris de l'après-guerre. Je ne me suis pas ennuyé une seconde. Marcel Carné mérite bien sa réputation.",1
"Déjà que le film original de Patrick Braoudé n’était pas maîtrisé du tout, sa copie américaine, qui en est un ersatz, sombre du coup dans les limbes de l’indigence. Personnellement, ça m’attriste…",0
"Y'a pas grand chose à dire vu qu'il se passe rien dans ce film (et j’exagère pas du tout). On nous parle d'un thriller... Sans déconner c'est mou... Même le combat final, moi bêtement je me dis ça va être beau, rien. La fin fin du film a un spitch nul. Le héros n'est pas du tout charismatique (Cage n'aide pas non plus). L'acheminement du film pour arriver à la fin de ""l'enquête"" est ridicule. Le peu de scène d'action qu'il y'a ont l'air d'être une blague. Bref, il y'a rien, mais rien de bon!",0
"D'emblée, peu de consistance mais l'ambiance est un mix de ""The World"" et de ""Still Life"", au style très particulier. Du vacarme, un genre de défilé d'images selon un ordre et sous une lumière créant des effets, avec des liens intattendus entre les scènes, et parfois ces zones d'ombre assez importantes, pour un peu on croirait des incidents techniques, mais pas du tout, on déboule toujours sur autre chose et dans la délicatesse... Trois échantillons de ce qui se pratique en Chine côté confection. Prada, Dior sont cités... Le spectateur incline la tête de façon à lire une étiquette, un véhicule passe et hop, la même écriture s'inscrit sur un magasin... Travelling insistant sur la nuque, fort gracieuse, d'une mécanicienne en confection concentrée sur l'ouvrage, visiblement pas si malheureuse que ça. Tous travaillent à leur rythme, point de contrôleur chronomètre en main, la cloche sonne, on sort sans se presser... La jeune Ma Ke dit enterrer ses vêtements une fois créés afin d'obtenir une patine naturelle (une présentation très applaudie ...). C'est sans doute l'art de faire du beau avec du moche, ou avec très peu de chose, mais j'ai été captivée. Je m'attendais à des ruches infernales, or c'est un peu comme dans un internat de lycéens raisonnables en Occident : visite médicale, sieste pour récupérer quelques forces à l'infirmerie. Bols de nourriture mangés où on peut, debout en lisant des infos, le tout est de relâcher l'attention. Bien des ateliers français actuels semblent plus stressants que celui visité... Un semblant de danger quand même, la Mine, où tant de Chinois périssent actuellement à ce qu'on dit... Les retoucheurs vivent dans des locaux à moitié en ruine, pas de place pour même un petit bouquet de fleurs... Un voyage envoûtant par le jeu de cette caméra secondée par la berceuse musicale habituelle, on a approché des réalités de la Chine dans les faits, mais dans une atmosphère ouatée, quasi cosmique...",1
"Ceci est le meilleur film de tous les temps, injustement méconnu. Je le recommande à absolument tout le monde !",1
"Pas de souci, l'animation est belle, dynamique et colorée, et l'idée de départ assez rigolote. Cela dit, et même si je m'attendais à pire concernant ce dernier point, difficile de tenir la distance (ahaha) concernant une histoire traitant pendant une heure et demie d'un escargot cherchant à devenir pilote de course, ce qui se ressent assez vite, malgré un certain humour et quelques passages sympathiques. D'ailleurs, sans totalement m'ennuyer, j'ai trouvé parfois le temps long et l'ensemble un peu superficiel, même s'il parvient à l'être un peu moins qu'on aurait pu craindre. Heureusement, quelques voix (notamment celles de Paul Giamatti, Michael Pena et Samuel L. Jackson) viennent donner un peu d'entrain à un divertissement certes pas honteux et non sans quelques qualités sympas, mais loin d'être un Dreamworks majeur.",0
"Les Anglais ont vraiment un problème avec leur jeunesse. Cousin lointain d'Harry Brown et, plus proche, de Eden Lake, F joue sur la peur du jeune sauvageon. Ici, la menace est explicitement le jeune à capuche (espèce de singe-araignée criminel). La première partie du film est assez claire : y a plus de morale ma bonne dame ! Pour un F, t'as un coup de boule. Et tu deviens alcoolo... Le principal problème avec ce film c'est qu'il aborde un sujet délicat à traiter (dans la première partie), que ça semble aller vers du nauséabond, mais qu'en réalité Johannes Roberts ne sait pas ce qu'il veut raconter. Il ébauche un truc et ne le pense jamais. C'est comme sa narration merdique. Il propose une enfilade de scénettes ""film d'horreur"", installe un climat de menace, montre la gueule bousillée de certains personnages (effet choc), ça court, ça fuit et au final... RIEN. Il n'a rien terminé, rien raconté. D'aucuns trouveront cette fin burnée. En fait, je pense à l'inverse qu'il a fuit devant le sujet, qu'il n'a jamais su quoi en dire ni comment terminer ce film chiotique. Bref, pas glop. 22 %",0
"Mauvais film. Un scénario cousu de gros fil blanc, sans tête ni queue. On démarre sur une fable intemporelle assez classique (toutefois longue, ennuyeuse et sombre), on passe par un conte champêtre à la Miyazaki (mais nous n'avons ici qu'une pâle copie), pour enfin terminer sur un festival d'âneries steampunk assaisonnées à la sauce écolo. Entre chaque chapitre, des sortes de délires oniriques (rêves du protagoniste? mauvais trip de LSD? Nul ne le saura....) qui ont terrorisé mon fils de 6 ans. Grosse déception.",0
Chef d'oeuvre film alliant a la perfection ninja poésie katana et western flingue et barbarie ^^ un mélange vraiment bien travaillé....les scènes d'action sont extrêmement bien réussi....juste a coupé le souffle...le casting est plutôt bon j'ai adoré retrouver barbe noir de pirates des caraïbes lol...les effets speciaux sont sensationnel...un film au style unique...il en faut pas plus.....une vraie pepite ;),1
Juste initiatique sur le monde des traders et leur soif ! Le reste est farfelu voir ennuyeux. Prestation très modeste. A éviter 1/5 !!!,0
"Le cinéma est un ogre affamé d’Histoire. Il a pour perspectives celle du passé (immense terreau de fables, pour peu que le temps l’ait enrobé de gloire), celle du présent (la plus intéressante dans l’immédiat) et celle du futur (qui légitime alors l’imaginaire). L’image que le cinéma allemand donne aux yeux du monde se tourne en majeur partie vers la perspective d’un passé récent, souvent celui du crépuscule nazie ou de la scission RFA / RDA. «Friedliche Zeiten» (Allemagne, 2008) de Neele Leana Vollmar se situe à la fin des années 60. Une famille venue de RDA s’installe en RFA. Entre une mère dépressive et persuadée de sa mort imminente et un père gai luron, deux filles d’une petite dizaine d’années et un jeune garçon tentent de trouver leur place. L’Histoire pourrait n’être qu’un prétexte pour développer l’intrigue d’une famille qui se déchire à mesure que défilent les années. Pourtant, au-delà de son apparence frivole, «Friedliche Zeiten» se construit sur la figure de la dichotomie. A l’échelle nationale, cette dichotomie est celle d’une Allemagne scindée en deux. Cette scission se répercute à l’échelle de la famille. Entre les deux filles, qui accompagnent l’attention du spectateur, il est aisé de reconnaître le stéréotype de l’enfant capitaliste (la blonde aux cheveux bouclés) et de l’enfant communiste (la brune à la tenue rigide). De même chez les parents : le père est euphorique comme peut l’être le canon paternel des pays capitalistes tandis que la mère dispose d’un caractère davantage morose, comme peuvent paraître la représentation officieuse des soviets à cette époque. Entre les deux dichotomies au sein de la famille réside le petit dernier, un garçon porteur d’avenir, peu loquace jusqu’au final où il espère la réconciliation des deux parents. Appliquant une symbolique de l’Allemagne à travers le récit, Vollmar préfère employer la réalisation à capturer allégrement les pérégrinations de cette famille plutôt qu’à interroger le statut divisé de l’Allemagne.",0
"« On ne devrait pas exister » est un navet comme on n’en avait jamais vu auparavant HPG (le réalisateur) veut nous montrer qu’il peut se reconvertir dans le cinéma traditionnel après avoir marqué son passage dans la pornographie. Le jeu des acteurs est mauvais, sauf la scène du casting qui laisse passer un semblant de sincérité.",0
10minute de film c'était 10minute de trop a Venise les incrustation sur le fond vert ont été faite avec les pied c'est hallucinant de voir sa encore en 2016 même des youtubers font mieux!!! sa craint sinon rien a dire sur le casting ou sur l'histoire car ce n'est pas le sujet de ma critique j'ai mal au yeux encore!!,0
"Ce film, original par son sujet puisque le personnage principal est un gigolo, se garde de tout moralisme, bien au contraire (et c'est ce qui fait sa force), puisque Richard Gere justifie son activité, qu'il s'efforce de bien la faire et déclare que les lois ne sont pas toujours pertinentes. Certains y ont vu une dénonciation des mœurs décadents de la bourgeoisie, comme si la bourgeoisie avait des mœurs différents du commun des mortel, ils ont juste plus d'argent ce qui facilite les choses mais c'est tout. Sinon l'activité étant marginale, ceux qui la pratiquent sont des cibles faciles pour les manipulateurs et c'est exactement ce qui se passe et ce que montre le film dont l'intrigue policière, assez faible, n'est qu'un prétexte. La mise en scène est très belle mais parfois lente (c'est sans doute le défaut du film). Quant à la fin, on peut être partagé, on peut la trouver trop moraliste ? Mais Richard Gere ne renie pas son passé et sa copine ne lui demande pas de le faire, il change de vie, c'est tout.",1
"Je ne sais pas trop quoi dire, un film gentiment absurde ou un Depardieu obèse et ennuyé arrive à grand peine à franchir trois marches.",0
Le début est correct Goldie Hawn dans son personnage de femme fortunée au caractère exécrable donne un petit souffle à cette comédie. Seulement cela ne dure pas le scénario devient vite ennuyeux et prévisible et les bons gags se font rares.,0
"Clichés sur clichés, on s'ennuie profondément. Des acteurs sans aucun charisme, un scénario faible et invraisemblable, des dialogues inutiles et superficiels.",0
"Revu en DVD. C’est délicieusissime. J’aime tout en bloc, comme le foie gras. C’est exactement aussi bon que cela l’était à sa sortie, il y a 20 ans. Qualité rare, non ? D’abord, la voix. Cette chaude voix off, celle de Jean Rochefort, qui nous narre l’enfance avec ce qu’il faut de distance, de tendresse et d’autodérision. Et puis, il y a ce salon de coiffure. Un truc comme on n’en fait plus, un vrai, avec des mosaïques, des flacons à poire et des houppettes. Et puis il y a les coiffeuses, celle d’avant et celle d’après. Et la lumière, et la musique. C’est un film sur les sensations. Les cinq sens y passent tour à tour. Sensations, sensualité, sentiments, sens. C’est beaucoup pour un seul film ? Non, allez le (re)voir.",1
"Dans la catégorie des plus mauvaises suites, mais aussi des plus mauvais films, Superman 2 a tout d'une star. Véritable navet tant les gaffes sont nombreuses (comptez en une grosse toutes les cinq minutes en moyenne) et les incohérences scénaristiques de mise, le métrage de Richard Lester frise le ridicule autant qu'il dégoûte du personnage. Car, entre inutilités navrantes et charisme au plus bas, rien ne ressort de positif, pas même la stupide idée du montage d'introduction qui cumule le best of du premier film. D'une nullité affligeante.",0
"Vous voulez voir un exemple de film dont la réalisation est née d'idées justes et de bons sentiments mais dont la réalisation a malheureusement versé dans le pire mélo, voire même, souvent, dans une forme d'indécence sentimentale digne de ce qu'un certain cinéma hollywoodien peut avoir de pire ? Dans ce cas, allez voir ""Les filles du soleil"", deuxième long-métrage de Eva Husson, film qui était en compétition au dernier Festival de Cannes. Mais, plutôt que d'aller voir un film dont la médiocrité devrait avoir pour résultat de détourner les spectateurs de la cause qu'il cherche à défendre et si vous voulez avoir une information digne sur le sujet des combattantes kurdes, allez plutôt voir les documentaires ""Terres de roses"" ou ""Les filles du feu"". Dans ""Les filles du soleil"", on a droit à un slogan qui revient plusieurs fois ""Les femmes, la vie, la liberté"", à une femme qui accouche en plein conflit, à des phrases comme ""Si c'était du pétrole qui coulait de nos seins et non du lait, on aurait déjà eu les frappes de l'Otan depuis longtemps"", à une femme qui, d'un seul coup, retrouve son fils et, miracle, il n'est pas radicalisé. La musique ? Totalement hors sujet. Et quand les femmes kurdes se mettent à danser en rang sur cette musique insupportable, on touche des sommets dans le grotesque.",0
Un film thriller adorable très remarquable.,1
"Vu ce film hier sur CineFX et ce fut une excellente surprise. Il serait caricatural et expéditif de traiter ce film de navet juste parce qu'il est la suite du film culte de Kubrick. Sincèrement, j'ai trouvé que ce 2010 avait de grandes qualités et qu'il n'avait pas à rougir face à son illustre prédécesseur... Le début est certes un peu téléphoné mais une fois que le voyage commence, on retrouve le mystère et l'ambiance du 2001. J'ai adoré le fait de revenir sur les lieux, de revoir les éléments encore présents et de sentir la présence fantomatique de David Bowman. ""Mon dieu... C'est plein d'étoiles..."". Cette phrase lancinante répétée plusieurs fois dans le film donne des frissons. Il y a du mystère, de la tension, de la mélancolie... On retrouve le rythme contemplatif du 2001 mais sans jamais tomber dans des excès de lenteur. Je trouve le rythme bien géré. Le film est un peu plus court et il se passe un peu plus de choses que dans 2001. Le contexte de guerre entre USA et Russie qui amnène une tension supplémentaire dans le vaisseau est intéréssante aussi. Techniquement, c'est plutôt réussi et je trouve le dénouement intéressant. Il donne un sens aux événements tout en gardant le mystère sur les origines... Non franchement, il serait dommage de mépriser arbitrairement ce film par snobisme juste parce qu'on aurait pas le droit de passer derrière le grand Kubrick...",1
Petite comédie qui se place largement sur le podium des grandes déceptions de Patrice Leconte. La mise en scène est inexistante et le scénario est beaucoup trop classique pour vraiment surprendre. Le vrai bémol venant sans doute des dialogues sans inventivité. On ne rit pas mais on s'amuse tout de même de cette guéguerre bête et au final sans intérêt. Le film n'avance pas pendant 1 heure mais le dernier 1/4 d'heure sauve le film.,0
"d,accord,les""effets speciaux""ne sont pas...speciaux! d,accord l,histoire n,est pas ....terrible!! d,accord le look de l,homme arraignée....demandez a karl lagerfield!!! ce sont tous ces""d,accord"" qui donnent malgré tout un charme kitch!!!!et naif au gamin de sept ans que j,etais!!!!!(ah! les photos dans ""téléjunior""...) d,ailleurs il est evident que ce film-le montage de deux episodes en fait-s,adresse plus aux quarantenaires voir cinquantenaires que nous sommes denenus a présent!!!!! et que si-je dis bien si-la jeune génération qui a grandit avec les exploits de tobey mcguire tombe sur ce""peter parker d,un autre temps"" elle risque de pouffer a mort!!!!!!",0
J'ai adoré ce film !!!! je le trouve bien mieu ke takeshis kestion folie et bien plus drole que tous ses films reuni !,1
"Si vous n'avez jamais eu l'occasion de voir ""L'Attaque de la femme de 50 pieds"", faites tout pour vous le procurer. Réalisé en 1958, il s'agit d'un film véritablement culte qui ne cessera d'être parodié, au point qu'un remake vit le jour dans les années 1990. Son auteur Nathan Juran fut à l'origine directeur artistique notamment pour John Ford avant de se tourner vers la réalisation. Avec ""Simbad"", ""L'Attaque de la femme de 50 pieds"" est l'une des plus incontestables réussites. Loin d'être un nanar, le film fait eu contraire figure de très bon long-métrage de série B. En à peine une heure, le cinéaste se montre des plus efficaces, maîtrisant impeccablement son sujet. Sur le plan technique, le film n'a rien à envier aux meilleures productions de l'époque ; si certaines choses ont naturellement vieilli, les effets spéciaux sont épatants. Bien joué dans l'ensemble, l'intrigue est dominée par une pulpeuse Alison Hayes dont on savoure la vengeance. Est-ce un film avant-gardiste ? Sans doute pas. Mais il y a quelque chose de jouissif à observer le féminisme incarné par une femme géante.",1
"""Fences"" trouvera principalement sa force dans le jeu de ses acteurs et ses lignes de dialogues ! Le film est construit à la manière d'un huis-clos, la quasi-totalité du film se déroulant au sein d'une petite maison de banlieue, ce sera bien ici les prestations et les dialogues qui viendront nous saisir, et ils le feront avec brio. Cette histoire de famille, où se mêleront de vastes sujets autour de l'éducation, des responsabilités familiales, des ambitions professionnelles ou encore la peur de l'échec, deviendra remarquable sous ce casting sans faille. Cet homme hanté par les déceptions de sa vie passée et ses travers de mari et de père, nous fait part de sa vision des choses aussi bien sur le plan sécuritaire de la vie en tentant d'inculquer des valeurs primordiales à ses enfants au détriment de leurs rêves, qu'à sa nécessité de vivre pleinement les choses en s'épargnant quelques instants ses responsabilités étouffantes qu'il traine malgré lui depuis sa jeunesse. Ce mari et père de famille, à l'autorité certaine et aux valeurs strictes, interprétant la vie à la façon d'un match de baseball, viendra à se perdre peu à peu face aux choses incontrôlables de la vie qui iront remettre en cause ses projets et sa sérénité, le laissant assister en toute impuissance à cet effondrement familiale inévitable. Chaque prestation sera remarquable (premier comme seconds rôles), et même si les traits de son personnage deviendront particulièrement agaçants à la longue, Denzel Washington viendra nous prouver avec ce ""Fences"" qu'il sait manier parfaitement la double casquette acteur/réalisateur.",1
"Mookie ... c'est un film avec un chimpanzé qui parle Mookie ... c'est un film où l'on peut voir Jacques Villeret en soutane Mookie ... c'est un film où il y a un ex-joueur de football en pleine reconversion --- Mookie ... c'est un film dont le scénario tient sur un timbre poste Mookie ... c'est un film où l'on se demande si ce n'est pas le scénariste le singe Mookie ... c'est un film con, mais...",0
"J'ai crée un compte sur Allociné spécialement pour préciser mon mécontentement. Je suis atterré tant ce film est mauvais. Vraiment, c'est une honte, une honte, une honte ! Je ne veux pas faire celui-là qui s'offusque pour rien mais là tout de même c'est fort. J'ai 21 ans, je galère pour mener à bien mes petits projets, et je vois que cet individu connaît une promotion frôlant le tapage médiatique, tout ça pour CA… Vraiment, plus j'avance et plus je vilipende cet univers ""artistique"" et ""cinématographique"" qui me répugne plus que tout. Plus on nous laisse découvrir l'étendue des capacités de cette génération de Podcasteurs, plus on se rend compte qu'ils n'en ont pas ! Rien n'est chiadé, rien n'est travaillé plus qu'en surface. Ce sont des opportunistes qui surfent sur des vagues de vide. Où sont-ils le travail, le renouveau, la prise de risque ? Vraiment, je suis blasé, déçu, dégoûté par ces idioties. Y en a marre, on ne va pas se laisser faire tout de même !",0
"Un film correct sur un fond dramatique. Dans le genre, le film s'en sort pas trop mal mais rien d'exceptionnel. À noter, la fin ridicule qui casse tout le film.",0
"Un documentaire intéressant qui évite tout voyeurisme. On partage les questionnements et la détresse de cette famille déchirée par l'incompréhension, on admire leur combat et leur capacité à pardonner. Ce documentaire ne cherche pas à accabler les homophobes : il tente plutôt de leur ouvrir les yeux et à leur apprendre la tolérance.",1
"C'est censé être une suite ? En tout on est très loin du premier opus. Il y a tellement de clichés, des personnages surjoués. On ne s'attache pas du tout aux ""gentils"" .Les combats sont moins bons et moins convaincants. Une fin totalement prévisible et risible. 2/5",0
"Une femme portera un enfant qui sera recueilli par ceux qui auront pris le coeur de leur premier nè et il les guidera à entendre l'appel! Laura Harris est cette femme qui tombera enceinte lors de sa nuit de noces! Et certainement pas du fait de son mari dans le film! Son garçon aura des pouvoirs que les autres n'ont pas! Le genre qui parle à l'envers et qui ne vous rèpond pas par « oui » ou par « non » , mais par « yop » ! Croyez...faites attention...obèissez...et confessez vous, Dieu vous pardonnera de ne pas adhèrer à cette « dernière prophètie » . Avec en exergue une citation du Livre des Rèvèlations pour faire passer la pilule : « Et l'ange me dit : de quoi t'ètonnes-tu ? Je te raconterai le mystère de la femme et de la bête aux sept têtes et dix cornes qui l'a engendrèe . » Vous voilà prèvenus [...] Et cette impression que les animaux (cochon d'Inde domestique, chien) souffrent continuellement pour le divertissement du public! En revanche, on se rèjouit devant la scène (la meilleure du film) du judas! Beaucoup moins à la cèrèmonie rituelle du pauvre qui lorgne du côtè de ""Eyes Wide Shut"". Du coup, il est difficile de comprendre pourquoi ""The Calling"" a ètè classè sous le pavillon du cinèma indèpendant ?",0
